prices.amountMax,prices.amountMin,prices.isAvailable,prices.condition,prices.currency,prices.isSale,prices.merchant,prices.online/offline,prices.shipping,brand,weight,prices.sellcount,prices.average
1299.99,1299.99,1,1,1,0,0,0,0,1,16,0,1
1299.99,1299.99,1,1,1,0,0,1,1,0,1.05,1,1
1299.99,1299.99,1,1,1,0,0,0,0,1,4.5,1,1
1299.99,1299.99,1,1,1,0,0,0,0,1,4.5,1,1
1299.99,1299.99,1,1,1,0,0,0,0,0,1.05,1,1
1299.99,1299.99,1,1,1,1,0,0,0,1,0.275,1,1
1299.99,1299.99,1,1,1,0,1,1,0,0,0.0025,1,1
1299.99,1299.99,1,1,1,0,0,0,0,1,12.5,1,1
1299.99,1299.99,1,1,1,1,0,0,0,1,2.15,1,1
1319.05,1319.05,1,1,1,0,0,1,0,1,0.0025,1,1
1319.99,1319.99,1,1,1,1,0,0,0,1,3,1,1
1319.99,1319.99,1,1,1,1,0,0,0,1,17.86,0,1
1319.99,1319.99,1,1,1,1,0,0,0,1,0.575,1,1
1499,1145.98,1,1,1,1,0,1,1,1,0.275,0,1
1325.98,1325.98,1,1,1,0,0,1,0,1,8.6,1,1
1329.95,1329.95,1,1,1,0,0,1,0,1,4.81,0,1
1329.99,1329.99,1,1,1,1,0,0,0,0,3.55,0,1
1329.99,1329.99,1,1,1,0,1,0,0,1,1,0,1
1499,1175.98,1,1,1,1,0,1,1,1,2.7,0,1
1338.94,1338.94,1,1,1,0,1,1,0,0,10.1,1,1
1339,1339,1,3,1,0,1,1,0,0,1.25,0,1
1340,1340,1,1,1,0,1,1,0,0,2.7,1,1
1697.99,988.01,1,1,1,1,0,1,1,1,53.1,0,1
1499,1195.98,1,1,1,1,0,1,1,1,3,1,1
1348.99,1348.99,1,1,1,0,1,1,0,0,1.1,0,1
1349,1349,1,1,1,1,1,1,0,1,1.1,0,1
1349,1349,1,1,1,0,1,1,0,0,0.082,0,1
1349.2,1349.2,1,1,1,0,0,1,1,1,1.1,1,1
1349.99,1349.99,0,3,1,1,1,1,0,1,4.3,0,1
1349.99,1349.99,1,1,1,1,0,0,0,0,0.082,1,1
1349.99,1349.99,1,1,1,1,0,0,0,1,0.082,1,1
1349.99,1349.99,1,1,1,1,0,0,0,1,0.082,1,1
1349.99,1349.99,1,1,1,0,0,0,0,0,3.55,1,1
1349.99,1349.99,1,1,1,0,0,0,0,1,3.55,0,1
1349.99,1349.99,1,1,1,1,0,0,0,0,3.55,0,1
1350,1350,1,1,1,0,1,1,0,0,0.705625,0,1
1354.95,1354.95,1,1,1,0,1,1,0,1,1.25,1,1
1515.14,1199.99,1,1,1,1,0,1,1,1,1.05,0,1
1697.99,1018.29,1,1,1,1,0,1,1,1,2.34,1,1
1359.95,1359.95,1,1,1,0,1,1,0,1,1.2,1,1
1359.99,1359.99,1,1,1,1,0,0,0,1,6.9,0,1
1359.99,1359.99,1,1,1,1,0,0,0,1,51.6,0,1
1499,1225.98,1,1,1,1,0,1,1,1,2,0,1
1364.99,1364.99,1,1,1,1,0,0,0,0,4.5,0,1
1364.99,1364.99,1,1,1,1,0,1,0,1,1.4,1,1
1364.99,1364.99,1,1,1,1,0,0,0,1,8.5,1,1
1364.99,1364.99,1,1,1,1,0,0,0,1,2.1,0,1
1364.99,1364.99,1,1,1,0,0,1,0,1,15.4,0,1
1364.99,1364.99,1,1,1,1,0,0,0,1,0.62,0,1
1367.94,1367.94,1,1,1,0,1,1,0,1,24.3,0,1
1370,1370,1,1,1,0,1,1,1,1,0.082,1,1
1377.99,1377.99,1,1,1,1,0,0,0,0,0.082,1,1
1379,1379,0,1,1,0,0,1,0,1,3.15,1,1
1379,1379,1,1,1,0,1,1,0,0,0.3,0,1
1379.99,1379.99,0,3,1,0,1,1,1,1,0.375,0,1
1379.99,1379.99,1,1,1,1,0,0,0,1,17.86,0,1
1381.76,1381.76,1,1,1,0,1,1,0,1,10.2,1,1
1382.41,1382.41,1,1,1,0,1,1,0,0,0.24375,0,1
1382.41,1382.41,1,1,1,0,0,1,1,0,1.4,1,1
1386.99,1386.99,1,1,1,1,0,0,0,0,7.69,1,1
1799.99,987.92,1,1,1,1,0,1,1,0,3.55,0,1
1394.99,1394.99,1,1,1,1,0,0,0,1,1,0,1
1396,1396,1,1,1,1,1,1,0,1,0.705625,0,1
1396.95,1396.95,0,3,1,0,1,1,0,0,12,1,1
1396.95,1396.95,0,3,1,0,1,1,0,0,0.06,0,1
1396.95,1396.95,1,1,1,0,1,1,0,0,0.6,0,1
1396.95,1396.95,1,1,1,0,1,1,0,0,0.705625,1,1
1397,1397,1,1,1,0,0,1,0,1,1,1,1
1397.99,1397.99,1,1,1,1,1,1,0,1,1.25,0,1
1397.99,1397.99,1,1,1,0,0,1,0,1,4.2,0,1
1397.99,1397.99,1,1,1,1,1,1,0,1,0.705625,0,1
1397.99,1397.99,1,1,1,0,1,1,0,1,3.1,1,1
1398,1398,1,1,1,1,0,1,0,1,2.2,0,1
1398,1398,1,1,1,1,1,1,0,1,4.2,0,1
1398,1398,1,1,1,0,1,1,0,0,17.86,1,1
1398,1398,1,1,1,0,1,0,0,0,1.6,0,1
1398.6,1398.6,0,3,1,0,1,0,0,1,1,0,1
1398.6,1398.6,0,3,1,0,1,0,0,1,5.7,0,1
1399,1399,0,3,1,1,1,1,0,1,17.86,0,1
1399,1399,0,1,1,1,1,1,0,1,0.130625,0,1
1399,1399,0,1,1,1,1,1,0,1,0.375,0,1
1399,1399,1,1,1,0,0,1,1,1,32.4,1,1
1399,1399,1,1,1,0,0,1,0,1,3.55,0,1
1399,1399,1,1,1,1,1,1,0,1,3.55,0,1
1399,1399,1,1,1,0,1,1,0,1,3.8,1,1
1399.5,1399.5,1,1,1,1,1,1,0,1,0.41875,1,1
1399.95,1399.95,1,1,1,0,1,1,0,0,2.15,1,1
1399.95,1399.95,1,1,1,0,0,0,0,0,0.25,1,1
1399.98,1399.98,0,1,1,0,0,0,0,0,3.31,1,1
1399.98,1399.98,0,1,1,0,0,0,0,0,10.5,0,1
1399.98,1399.98,1,1,1,0,0,0,0,0,0.84,0,1
1399.98,1399.98,1,1,1,0,0,0,0,0,3.8,0,1
1399.98,1399.98,1,1,1,0,0,0,0,0,1,0,1
1399.98,1399.98,1,1,1,0,0,0,0,0,17.2,1,1
1399.99,1399.99,1,1,1,0,1,0,0,0,1.2,0,1
1399.99,1399.99,1,1,1,0,0,0,0,0,0.2875,1,1
1399.99,1399.99,1,1,1,0,0,0,0,0,0.06,0,1
1399.99,1399.99,1,1,1,0,0,0,0,0,0.375,0,1
1399.99,1399.99,1,1,1,0,1,1,0,0,3.55,0,1
1399.99,1399.99,1,1,1,0,1,1,0,0,0.3875,1,1
1399.99,1399.99,1,1,1,0,0,1,0,1,1.4,0,1
1399.99,1399.99,1,1,1,0,0,1,1,1,0.54375,1,1
1399.99,1399.99,1,1,1,0,0,0,0,1,0.705625,0,1
1399.99,1399.99,1,1,1,0,0,0,0,0,0.94375,0,1
1399.99,1399.99,1,1,1,0,0,0,0,0,0.48125,1,1
1399.99,1399.99,1,1,1,0,0,1,0,1,1.6,0,1
1399.99,1399.99,1,1,1,0,0,0,0,1,1.1,1,1
1399.99,1399.99,1,1,1,1,1,1,0,0,3.55,1,1
1399.99,1399.99,1,1,1,1,0,0,0,1,1,0,1
1399.99,1399.99,1,1,1,0,0,0,0,0,0.17,1,1
1399.99,1399.99,1,1,1,0,0,0,0,0,0.018,0,1
1399.99,1399.99,1,1,1,0,0,0,0,1,0.375,1,1
1399.99,1399.99,1,1,1,0,1,0,0,1,3.55,1,1
1399.99,1399.99,1,1,1,0,1,1,0,1,30,0,1
1399.99,1399.99,1,1,1,0,0,0,0,1,3.8,1,1
1697.99,1102.15,1,1,1,1,0,1,1,1,4.4,0,1
1400.38,1400.38,1,1,1,0,0,1,1,0,0.12,1,1
1402.24,1402.24,1,1,1,0,1,1,0,0,1.05,0,1
1402.77,1402.77,1,1,1,0,1,1,0,0,17.86,0,1
1403.99,1403.99,1,1,1,1,0,0,0,0,1.1,1,1
1407.17,1407.17,1,1,1,0,0,1,0,1,0.35,0,1
1408.99,1408.99,1,1,1,0,1,1,0,0,2.15,1,1
1409.99,1409.99,1,1,1,1,0,0,0,1,2.2,0,1
1409.99,1409.99,1,1,1,1,0,0,0,1,0.5,0,1
1409.99,1409.99,1,1,1,1,0,0,0,1,0.705625,1,1
1411.99,1411.99,1,1,1,1,0,0,0,0,2.95,1,1
1879,949.97,1,1,1,1,1,1,1,0,0.1,1,1
1419.95,1419.95,1,1,1,0,1,1,0,0,3.55,1,1
1422,1422,1,1,1,0,0,1,1,1,0.48125,0,1
1424.99,1424.99,1,1,1,1,0,0,0,1,4.16,0,1
1424.99,1424.99,1,1,1,0,0,0,0,1,0.181875,1,1
1424.99,1424.99,1,1,1,0,0,0,0,1,17.6,1,1
1428.99,1428.99,0,1,1,0,1,1,0,0,0.62,1,1
1428.99,1428.99,1,1,1,1,0,0,0,1,0.62,1,1
1429,1429,1,1,1,0,1,1,0,1,0.4,0,1
1429,1429,1,1,1,0,1,1,0,1,0.35,0,1
1429.95,1429.95,1,1,1,0,1,1,0,0,2.6,0,1
1429.99,1429.99,1,1,1,1,1,1,0,0,1.6,1,1
1435,1435,1,1,1,0,1,1,0,1,1.4,0,1
1436.52,1436.52,1,1,1,0,1,1,1,0,1.4,1,1
1437.5,1437.5,1,3,1,0,1,1,0,0,58.2,0,1
1438.99,1438.99,1,1,1,1,0,0,0,1,0.705625,1,1
1499,1379,1,1,1,1,1,1,1,0,0.7,0,1
1439,1439,1,1,1,0,0,1,0,0,1.32,0,1
1439.99,1439.99,1,1,1,1,0,1,0,1,4.5,0,1
1439.99,1439.99,1,1,1,0,1,0,0,1,0.275,1,1
1439.99,1439.99,1,1,1,1,0,0,0,1,4.5,1,1
1439.99,1439.99,1,1,1,1,0,0,0,1,3.31,1,1
1439.99,1439.99,1,1,1,0,1,0,0,1,0.275,0,1
1439.99,1439.99,1,1,1,0,1,1,0,1,0.275,0,1
1439.99,1439.99,1,1,1,1,0,0,0,0,0.275,1,1
1444.05,1444.05,1,1,1,0,1,1,1,0,1.32,1,1
1444.99,1444.99,1,1,1,1,0,0,0,1,0.35,1,1
1445,1445,1,1,1,0,1,1,0,1,14,0,1
1445,1445,1,1,1,0,1,1,0,1,3.31,0,1
1445.5,1445.5,1,1,1,0,1,1,0,1,3.94,1,1
1448.4,1448.4,0,1,2,0,1,1,0,0,0.275,1,1
1799.99,1098,1,1,1,1,0,1,1,1,3.55,1,1
1899.99,998,1,1,1,1,1,1,1,1,0.62,1,1
1449,1449,1,1,1,0,0,1,1,0,1,0,1
1449,1449,1,1,1,0,1,1,0,0,0.35,1,1
1449,1449,1,1,1,0,1,1,0,0,32.4,1,1
1449,1449,1,1,1,0,1,1,0,1,5.7,1,1
1449,1449,1,1,1,0,1,1,0,0,0.375,0,1
1449,1449,1,1,1,0,0,1,0,1,0.3875,0,1
1499.95,1399.95,1,1,1,1,1,1,1,0,1,0,1
1449.95,1449.95,1,3,1,0,1,1,0,0,2.2,0,1
1449.95,1449.95,1,1,1,0,1,1,0,0,0.6,1,1
1449.95,1449.95,1,1,1,0,1,1,0,0,0.35,0,1
1449.99,1449.99,1,1,1,0,1,0,0,1,0.35,1,1
1450,1450,1,3,1,0,1,0,0,0,0.375,0,1
1450,1450,1,1,1,0,1,1,0,1,3.55,0,1
1450.89,1450.89,1,1,1,0,1,1,1,1,0.3,1,1
1457.01,1457.01,1,1,1,0,1,1,0,0,0.3,1,1
1459.99,1459.99,1,1,1,0,1,1,0,1,1,0,1
1460,1460,1,1,1,0,1,1,1,1,1.25,1,1
1460,1460,1,1,1,0,1,1,0,0,6.9,1,1
1461.65,1461.65,1,1,1,0,0,1,1,1,0.13,1,1
1697.99,1225.98,1,1,1,1,0,1,1,1,0.375,1,1
1462,1462,0,1,1,0,1,1,1,0,0.275,0,1
1462.63,1462.63,1,1,1,0,1,1,0,0,1.6,1,1
1463.36,1463.36,1,1,1,0,1,1,0,1,0.51,1,1
1697.99,1245.98,1,1,1,1,0,1,1,1,17.86,1,1
1471.99,1471.99,1,1,1,1,0,1,0,1,10.2,1,1
1472.29,1472.29,1,1,1,0,1,1,1,1,4.5,0,1
1475.99,1475.99,1,1,1,1,0,0,0,1,0.62,1,1
1475.99,1475.99,1,1,1,0,1,0,0,1,0.705625,0,1
1478.69,1478.69,1,1,1,0,0,1,1,1,0.66,1,1
1478.99,1478.99,1,1,1,0,1,1,0,0,20.2,0,1
1479,1479,0,1,1,0,1,1,0,1,2.2,1,1
1479,1479,1,1,1,0,1,1,1,0,3.31,1,1
1479.09,1479.09,1,1,1,0,1,1,0,1,0.3,0,1
1479.99,1479.99,1,1,1,1,0,0,0,0,0.0025,1,1
1484.96,1484.96,1,1,1,0,1,1,0,0,3.94,0,1
1489,1489,1,1,1,0,1,1,0,1,4.2,1,1
1493.64,1493.64,1,1,1,0,1,1,1,1,0.705625,1,1
1495,1495,1,1,1,0,1,1,0,0,0.2875,1,1
1495.98,1495.98,1,1,1,0,0,1,0,1,58.2,0,1
1495.99,1495.99,1,1,1,1,0,0,0,1,0.036,1,1
1496.95,1496.95,1,1,1,1,1,1,0,0,0.25,0,1
1496.99,1496.99,1,1,1,0,1,1,1,0,17.86,1,1
1496.99,1496.99,1,1,1,1,1,1,0,0,2.6,0,1
1497.36,1497.36,1,1,1,0,1,1,1,0,0.705625,1,1
1497.99,1497.99,1,1,1,0,0,1,1,1,10.5,0,1
1497.99,1497.99,1,1,1,1,1,1,0,1,0.3,1,1
1498,1498,1,1,1,0,1,1,1,1,0.1,0,1
1498,1498,1,1,1,0,1,1,1,1,3.15,1,1
1498,1498,1,1,1,0,1,1,0,1,0.25,1,1
1498,1498,1,1,1,0,1,1,1,1,5,0,1
1498,1498,1,1,1,1,1,1,0,1,5.7,0,1
1498,1498,1,1,1,0,1,1,0,1,3.5,1,1
1498,1498,1,1,1,0,1,1,1,1,2.34,0,1
1498,1498,1,1,1,0,1,1,0,1,0.17,0,1
1498,1498,1,1,1,1,1,1,0,1,58.2,1,1
1498.36,1498.36,1,1,1,0,0,1,0,1,58.2,0,1
1799.99,1196.99,1,1,1,1,0,1,1,0,58.2,1,1
1498.95,1498.95,1,1,1,1,1,1,0,1,2.9,1,1
1799.99,1198,1,1,1,1,1,1,1,1,0.705625,0,1
1799.99,1198,1,1,1,1,0,1,1,1,17.2,1,1
1499,1499,0,3,1,0,1,1,0,1,0.275,1,1
1499,1499,0,3,1,0,1,1,0,1,3.94,1,1
1499,1499,1,1,1,0,0,1,1,0,0.01875,0,1
1499,1499,1,1,1,0,1,1,0,0,3.31,1,1
1499,1499,1,1,1,0,0,1,0,0,26.46,0,1
1499,1499,1,1,1,0,0,1,0,1,0.24375,0,1
1499,1499,1,1,1,0,0,1,0,0,0.705625,1,1
1499,1499,1,1,1,0,1,1,0,1,0.94375,0,1
1499,1499,1,3,1,0,1,0,0,0,30.4,0,1
1499,1499,1,1,1,0,1,1,0,1,1.3,1,1
1499,1499,1,1,1,0,1,1,0,1,3,0,1
1499.98,1499.98,1,1,1,0,0,0,0,0,0.0025,1,1
1499.98,1499.98,1,1,1,0,0,0,0,0,0.0025,1,1
1499.99,1499.99,1,1,1,1,0,0,0,0,5,1,1
1499.99,1499.99,1,1,1,0,0,0,0,0,5.4,1,1
1499.99,1499.99,1,1,1,0,0,0,0,0,2.34,0,1
1499.99,1499.99,1,1,1,0,0,0,0,1,0.0025,1,1
1499.99,1499.99,1,1,1,0,0,0,0,1,0.12,1,1
1499.99,1499.99,1,1,1,0,0,0,0,1,0.12,1,1
1499.99,1499.99,1,1,1,0,0,0,0,1,4.2,1,1
1499.99,1499.99,1,1,1,0,0,1,0,1,26.46,0,1
1499.99,1499.99,1,1,1,0,0,0,0,1,26.46,0,1
1499.99,1499.99,1,1,1,0,0,0,0,1,17.86,0,1
1499.99,1499.99,1,1,1,0,0,0,0,1,1.4,0,1
1499.99,1499.99,1,1,1,0,0,1,0,1,0.12,1,1
1499.99,1499.99,1,1,1,0,0,0,0,1,58.2,0,1
1499.99,1499.99,1,1,1,0,0,1,0,1,16,1,1
1499.99,1499.99,1,1,1,0,0,0,0,1,3.5,0,1
1499.99,1499.99,1,1,1,0,0,0,0,1,2.15,0,1
1499.99,1499.99,1,1,1,0,1,1,0,0,0.4,1,1
1499.99,1499.99,1,1,1,0,0,0,0,1,1.4,1,1
1499.99,1499.99,1,1,1,1,0,0,0,0,58.2,1,1
1499.99,1499.99,1,1,1,0,1,1,0,0,2.15,0,1
1499.99,1499.99,1,1,1,0,0,0,0,1,3.5,1,1
1499.99,1499.99,1,1,1,0,0,0,0,1,0.84,0,1
1499.99,1499.99,1,1,1,0,0,1,1,1,2.6,1,1
1499.99,1499.99,1,1,1,0,0,0,0,1,3.5,1,1
1499.99,1499.99,1,1,1,0,0,0,0,1,3.15,1,1
1503.99,1503.99,1,1,1,1,0,0,0,1,20.2,1,1
1818.17,1198,1,1,1,1,0,1,1,1,0.205,1,1
1510,1510,1,1,1,0,1,1,0,0,1.1,0,1
1780.59,1250.59,1,1,1,1,0,1,1,0,3.31,1,1
1519,1519,1,1,1,0,1,1,1,0,0.130625,0,1
1519.95,1519.95,1,3,1,0,0,1,0,1,3.31,0,1
1519.95,1519.95,1,1,1,0,1,1,0,0,3.31,0,1
1519.99,1519.99,1,1,1,0,0,0,0,1,0.275,1,1
1519.99,1519.99,1,1,1,0,1,1,0,0,13,0,1
2049,997.99,1,1,1,1,0,1,1,1,0.51,1,1
1526.95,1526.95,1,3,1,0,1,1,0,0,3.5,0,1
2099,955,1,1,1,1,0,1,1,1,58.2,1,1
1529.98,1529.98,0,3,1,0,1,1,0,0,1.1,0,1
1529.99,1529.99,1,1,1,1,0,0,0,0,0.05,0,1
1529.99,1529.99,1,1,1,1,0,1,0,1,0.05,1,1
1529.99,1529.99,1,1,1,1,0,0,0,1,0.05,1,1
1697.99,1375.98,1,1,1,1,0,1,1,1,0.12,1,1
1539.95,1539.95,1,1,1,0,1,1,0,0,0.705625,0,1
1544.95,1544.95,1,1,1,0,1,1,0,0,0.48125,0,1
1544.95,1544.95,1,1,1,0,1,1,0,0,2.15,0,1
1545,1545,1,1,1,0,1,1,0,0,6.9,0,1
1545,1545,1,1,1,0,1,1,1,0,1.4,0,1
1547.99,1547.99,1,1,1,0,0,1,1,1,0.25,1,1
1547.99,1547.99,1,1,1,0,1,1,0,1,0.705625,0,1
1799.99,1298,1,1,1,1,1,1,1,1,0.705625,0,1
1999.99,1098,1,1,1,1,0,1,1,1,0.66,0,1
1549.95,1549.95,1,1,1,0,0,1,0,1,1.65,1,1
1549.99,1549.99,1,1,1,0,0,0,0,1,2.5,0,1
1550,1550,1,3,1,0,1,0,0,0,3.31,1,1
1559.99,1559.99,1,1,1,1,0,0,0,0,3.31,1,1
1569,1569,1,1,1,0,1,1,0,1,0.48125,0,1
1569.95,1569.95,1,1,1,0,1,1,0,0,0.205,0,1
1999.99,1142,1,1,1,1,0,1,1,0,0.25,1,1
1571.99,1571.99,1,1,1,1,0,0,0,0,0.6,0,1
2049,1097.99,1,1,1,1,0,1,1,1,0.4,1,1
2099,1048,0,1,1,1,0,0,0,1,1.1,1,1
2099,1049.99,1,1,1,1,0,1,1,1,2.15,1,1
1580,1580,1,1,1,0,1,1,0,0,0.24375,0,1
1799.99,1363,1,1,1,1,1,1,1,1,3.5,0,1
1697.99,1475.98,1,1,1,1,0,1,1,1,1.1,0,1
2099,1076.94,1,1,1,1,0,1,1,1,0.21875,0,1
1589,1589,1,1,1,0,1,1,0,0,3.26,1,1
1590,1590,1,1,1,0,1,1,0,0,0.130625,0,1
1590.9,1590.9,1,1,1,0,1,1,0,0,4.9,1,1
1590.93,1590.93,1,1,1,0,1,1,0,0,3.5,0,1
1590.99,1590.99,1,1,1,0,1,1,0,0,2.15,1,1
1592,1592,1,1,1,0,1,1,0,0,0.48125,0,1
1594.95,1594.95,1,1,1,0,1,1,0,0,3.55,1,1
1595,1595,1,1,1,0,1,1,0,0,0.5,0,1
1595.99,1595.99,1,1,1,0,1,1,0,0,17.6,0,1
1596,1596,1,1,1,0,1,1,0,1,3.5,1,1
1596.95,1596.95,1,1,1,0,1,1,0,1,16,1,1
1596.95,1596.95,1,1,1,0,1,1,0,1,1.1,1,1
1697.99,1495.98,1,1,1,1,0,1,1,1,3.5,0,1
1596.99,1596.99,1,1,1,0,1,1,0,0,3.94,1,1
1596.99,1596.99,1,1,1,1,1,1,0,0,20.2,1,1
1597.99,1597.99,1,1,1,1,1,1,0,0,0.25,0,1
1597.99,1597.99,1,1,1,0,1,1,0,1,30.4,1,1
1597.99,1597.99,1,1,1,1,1,1,0,1,3.5,1,1
1597.99,1597.99,1,1,1,0,1,1,0,1,4.5,1,1
1597.99,1597.99,1,1,1,0,1,1,1,1,2,1,1
1597.99,1597.99,1,1,1,1,0,0,0,1,2,0,1
1597.99,1597.99,1,1,1,0,1,1,0,1,2.6,0,1
1597.99,1597.99,1,1,1,0,1,1,1,1,0.75,0,1
1597.99,1597.99,1,1,1,1,0,0,0,1,3.8,1,1
1598,1598,1,1,1,0,0,1,1,1,0.48125,1,1
1598,1598,1,1,1,0,1,1,0,1,3.5,0,1
1598.99,1598.99,1,1,1,0,0,0,0,1,0.3125,0,1
1999.99,1198,1,1,1,1,0,1,1,1,12.5,1,1
1699.99,1498,1,1,1,1,1,1,1,1,0.619375,0,1
1599,1599,1,1,1,0,1,1,1,0,1.32,0,1
1599,1599,1,1,1,0,1,1,0,1,2.6,0,1
1599.52,1599.52,1,1,1,0,1,1,0,1,0.63,1,1
1599.52,1599.52,1,1,1,0,1,1,0,1,0.84,1,1
1599.52,1599.52,1,1,1,0,1,1,0,0,1.65,1,1
1599.95,1599.95,0,1,1,0,1,1,0,0,1.52,0,1
1599.95,1599.95,0,3,1,0,1,1,0,0,0.575,1,1
1599.98,1599.98,1,1,1,0,0,0,0,0,3,0,1
1599.98,1599.98,1,1,1,0,0,0,0,0,1.4,1,1
1599.99,1599.99,1,1,1,1,0,0,0,0,58.2,0,1
1599.99,1599.99,1,1,1,0,0,1,0,1,2.15,0,1
1599.99,1599.99,1,1,1,0,0,0,0,1,0.0025,1,1
1599.99,1599.99,1,1,1,0,0,0,0,1,0.12,1,1
1599.99,1599.99,1,1,1,0,0,1,0,0,1.1,0,1
1599.99,1599.99,1,1,1,1,0,0,0,1,5.5,0,1
1599.99,1599.99,1,1,1,0,0,0,0,1,1.65,0,1
1599.99,1599.99,1,1,1,0,0,0,0,1,2.15,1,1
1599.99,1599.99,1,1,1,0,0,0,0,0,3,0,1
1599.99,1599.99,1,2,1,0,1,1,0,0,3.8,0,1
1599.99,1599.99,1,1,1,1,1,1,0,0,20.2,0,1
1599.99,1599.99,1,1,1,0,0,0,0,1,3,1,1
1599.99,1599.99,1,1,1,0,0,0,0,1,15.4,0,1
1599.99,1599.99,1,1,1,0,0,1,1,1,2.6,1,1
1599.99,1599.99,1,1,1,0,1,0,0,0,0.09875,1,1
1600,1600,0,1,1,0,1,0,0,0,0.59,0,1
1608.28,1608.28,1,1,1,1,1,1,0,0,10.5,1,1
1697.99,1525.98,1,1,1,1,0,1,1,1,2.5,0,1
1614.95,1614.95,1,1,1,0,1,1,0,1,3.8,0,1
1614.95,1614.95,1,1,1,0,1,1,0,1,0.079375,1,1
1614.99,1614.99,1,1,1,1,0,0,0,0,58.2,0,1
1615.95,1615.95,1,1,1,0,1,1,0,1,2.6,1,1
1615.95,1615.95,1,1,1,0,1,1,0,1,58.4,0,1
1619.99,1619.99,1,1,1,1,0,0,0,0,2.34,0,1
2049,1197.99,1,1,1,1,0,1,1,1,2.15,1,1
1699.99,1548,1,1,1,1,1,1,1,1,5.7,1,1
1628.19,1628.19,1,1,1,0,1,1,1,1,5.4,0,1
1628.95,1628.95,1,1,1,0,1,1,0,1,16,1,1
1628.95,1628.95,1,1,1,0,1,1,0,1,0.62,0,1
1634.14,1634.14,1,1,1,0,1,1,1,0,17.6,1,1
1634.74,1634.74,1,1,1,0,1,1,0,1,1.52,0,1
1639.99,1639.99,1,1,1,1,0,0,0,1,3.8,1,1
1782.9,1499.97,1,1,1,1,1,1,1,0,0.48125,1,1
1645.95,1645.95,1,1,1,0,1,1,0,1,24.3,0,1
1646,1646,1,1,1,1,1,1,0,1,4.2,0,1
1646.95,1646.95,1,1,1,0,1,1,0,1,17.86,1,1
1646.95,1646.95,1,1,1,0,1,1,0,1,1.3,1,1
1799.99,1498,1,1,1,1,1,1,1,1,0.181875,0,1
1649.99,1649.99,1,1,1,1,0,0,0,1,2.43,1,1
1999.99,1299.99,1,1,1,1,0,1,1,0,2.6,1,1
1649.99,1649.99,1,1,1,0,0,0,0,0,1,0,1
1650,1650,1,1,1,0,1,1,0,1,0.2625,0,1
1654.7,1654.7,0,1,1,0,1,1,0,0,0.5,0,1
1655.99,1655.99,1,1,1,1,0,0,0,1,5.95,0,1
1656.99,1656.99,1,1,1,1,0,0,0,0,26.46,0,1
1663.89,1663.89,1,1,1,0,1,1,1,1,3.5,1,1
1666,1666,0,1,1,0,1,0,0,0,3.15,1,1
1669.99,1669.99,1,1,1,0,1,1,0,1,3.3,0,1
1670.99,1670.99,1,1,1,0,0,0,0,0,3.7,0,1
1672.99,1672.99,1,1,1,0,1,1,0,1,10.5,0,1
1673.99,1673.99,1,1,1,1,0,0,0,0,3.7,1,1
1678,1678,1,1,1,1,1,1,0,0,39.9,0,1
1679.99,1679.99,1,1,1,1,0,0,0,0,2,1,1
1799.99,1563,1,1,1,1,1,1,1,1,4.81,0,1
1682.99,1682.99,1,1,1,1,0,0,0,1,2.54,1,1
1691.99,1691.99,1,1,1,1,0,0,0,1,34.2,0,1
1691.99,1691.99,1,1,1,0,0,1,0,1,0.48125,0,1
1997.99,1388,1,1,1,1,0,1,1,1,4.2,1,1
1799.99,1588,1,1,1,1,1,1,1,1,0.01875,0,1
1696,1696,1,1,1,1,1,1,0,1,0.21875,1,1
1696,1696,1,1,1,0,1,1,0,0,0.6,1,1
1696.99,1696.99,1,1,1,1,1,1,0,0,35.5,0,1
1697,1697,1,1,1,1,1,1,0,0,0.48125,1,1
1697.95,1697.95,1,1,1,0,1,1,0,1,3.8,0,1
1697.99,1697.99,1,1,1,0,1,1,0,1,17.86,0,1
1697.99,1697.99,1,1,1,0,1,1,1,1,0.870625,0,1
1697.99,1697.99,1,1,1,1,1,1,0,1,2.6,1,1
1697.99,1697.99,1,1,1,0,0,1,0,1,0.079375,0,1
1697.99,1697.99,1,1,1,1,0,1,0,1,2.6,0,1
1697.99,1697.99,1,1,1,0,1,1,0,1,17.6,1,1
1698,1698,1,1,1,1,1,1,0,1,11.2,0,1
1698,1698,1,1,1,1,1,1,0,1,3.31,1,1
2099,1297.99,1,1,1,1,0,1,1,1,0.1,1,1
1698.5,1698.5,1,1,1,0,1,1,0,1,4.2,1,1
1698.95,1698.95,1,1,1,0,1,1,0,1,10.2,0,1
1699,1699,1,1,1,1,1,1,0,1,10.2,1,1
2399,999,1,1,1,1,1,1,1,0,26.46,1,1
1699,1699,1,1,1,1,1,1,0,0,2.1,1,1
1699.11,1699.11,1,1,1,0,1,1,1,0,0.870625,1,1
1699.5,1699.5,1,1,1,0,1,1,0,1,0.98,0,1
1699.98,1699.98,1,1,1,0,0,0,0,1,0.205,1,1
1699.99,1699.99,1,1,1,0,0,1,0,1,0.1,0,1
1699.99,1699.99,1,1,1,0,0,1,0,0,0.51,1,1
1699.99,1699.99,1,1,1,0,0,1,0,1,3,1,1
1699.99,1699.99,1,1,1,0,0,0,0,1,3.5,1,1
1699.99,1699.99,1,1,1,1,0,0,0,1,1.65,1,1
